ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
816967,10,W,8,71,14890,24.25,71.022,34.064321,-117.296306,.55,ML,4,10/215 UC WB OS,1,,,
816994,15,N,8,65,,.5,55.015,33.439131,-117.138773,.965,ML,4,RAINBOW VALLEY BLVD,1,,,
817007,15,N,8,65,,1.6,56.115,33.454672,-117.135378,.85,ML,4,N/O TRUCK INSP STA,1,,,
817009,15,S,8,65,,1.6,56.105,33.454667,-117.135831,.85,ML,4,N/O TRUCK INSP STA,1,,,
817018,15,S,8,65,78120,2.2,56.705,33.463321,-117.136524,.8,ML,4,RAINBOW TR INSP STA,1,,,
817019,15,N,8,65,,2.2,56.715,33.463363,-117.136052,.8,ML,4,RAINBOW TR INSP STA,1,,,
817029,15,N,8,65,78120,3.5,58.015,33.481651,-117.140861,.205,ML,4,ROUTE 79 NB ONR,1,,,
817030,15,S,8,65,78120,3.5,58.005,33.481571,-117.141221,.205,ML,4,ROUTE 79 NB ONR,1,,,
817039,15,N,8,65,78120,5.1,59.615,33.502473,-117.15197,.5,ML,4,RANCHO CALIFORNIA RD,1,,,
817040,15,S,8,65,78120,5.1,59.605,33.502362,-117.15231,.5,ML,4,RANCHO CALIFORNIA RD,1,,,
817081,15,S,8,65,50076,8.4,62.905,33.544961,-117.178202,1.47,ML,4,ROUTE 15/215 SEP,1,,,
817087,15,N,8,65,50076,8.4,62.915,33.545228,-117.177897,1.46,ML,4,ROUTE 15/215 SEP,1,,,
817143,15,N,8,65,50076,11.6,66.115,33.575299,-117.219606,.86,ML,3,NUTMEG ROAD S/O,1,,,
817144,15,S,8,65,50076,11.6,66.105,33.575084,-117.219938,.87,ML,3,NUTMEG ROAD S/O,1,,,
817152,15,N,8,65,50076,12.5,67.015,33.584125,-117.231108,.936,ML,3,NUTMEG ROAD N/O,1,,,
817153,15,S,8,65,50076,12.5,67.005,33.583902,-117.231429,.937,ML,3,NUTMEG ROAD N/O,1,,,
817172,215,N,8,65,,16.5,8.07,33.655825,-117.171087,1.3,ML,2,SCOTT ROAD N/O UC,1,,,
817173,215,S,8,65,,16.5,8.07,33.655815,-117.171317,1.3,ML,2,SCOTT ROAD N/O UC,1,,,
817197,10,W,8,71,53896,8.987,55.752,34.067614,-117.561479,,OR,2,MILLIKEN AVE,1,,,
817198,10,W,8,71,53896,8.987,55.752,34.067614,-117.561479,.829,ML,5,MILLIKEN AVE,1,,,
817212,10,E,8,71,53896,9.123,55.888,34.067352,-117.559101,,OR,2,MILLIKEN AVE,1,,,
817213,10,E,8,71,53896,9.123,55.888,34.067352,-117.559101,.829,ML,5,MILLIKEN AVE,1,,,
817370,15,N,8,65,,14.3,68.815,33.603554,-117.251784,.502,ML,3,BAXTER ROAD S/O,1,,,
817371,15,S,8,65,50076,14.3,68.805,33.603314,-117.252125,.502,ML,3,BAXTER ROAD S/O,1,,,
817372,15,N,8,65,,15.2,69.715,33.613942,-117.261198,.6,ML,3,BAXTER ROAD N/O,1,,,
817373,15,S,8,65,,15.2,69.705,33.613692,-117.261611,.6,ML,3,BAXTER ROAD N/O,1,,,
817374,15,N,8,65,,16.4,70.915,33.627956,-117.27345,.75,ML,3,BUNDY CANYON ROAD,1,,,
817375,15,S,8,65,,16.4,70.905,33.627791,-117.273898,.75,ML,3,BUNDY CANYON ROAD,1,,,
817376,15,N,8,65,,17.5,72.015,33.641724,-117.283119,.9,ML,3,OLIVE STREET UC S/O,1,,,
817377,15,S,8,65,,17.5,72.005,33.641546,-117.283515,.9,ML,3,OLIVE STREET UC S/O,1,,,
817381,15,S,8,65,,18.2,72.705,33.650369,-117.289463,.75,ML,3,N/O OLIVE ST UC,1,,,
817382,15,N,8,65,39486,19.3,73.815,33.663701,-117.299945,.6,ML,3,RAILROAD CANYON RD,1,,,
817383,15,S,8,65,39486,19.3,73.805,33.663461,-117.300212,.6,ML,3,RAILROAD CANYON RD,1,,,
817384,15,N,8,65,39486,20.2,74.715,33.6718,-117.312214,.7,ML,3,FRANKLIN STREET OC,1,,,
817385,15,S,8,65,39486,20.2,74.705,33.671529,-117.312467,.7,ML,3,FRANKLIN STREET OC,1,,,
817386,15,N,8,65,39486,21.1,75.615,33.678857,-117.325141,.689,ML,3,MAIN STREET,1,,,
817387,15,S,8,65,39486,21.1,75.605,33.678616,-117.325391,.689,ML,3,MAIN STREET,1,,,
817388,15,N,8,65,39486,22.4,76.893,33.693488,-117.338829,.8,ML,3,CENTRAL AVE,1,,,
817389,15,S,8,65,39486,22.4,76.883,33.693266,-117.339111,.8,ML,3,CENTRAL AVE,1,,,
817390,15,N,8,65,39486,23.9,78.393,33.70784,-117.35816,.5,ML,3,NICHOLS ROAD,1,,,
817391,15,S,8,65,39486,23.9,78.383,33.707671,-117.358497,.5,ML,3,NICHOLS ROAD,1,,,
817392,15,N,8,65,,27.1,81.593,33.731334,-117.400198,.7,ML,3,LAKE STREET,1,,,
817393,15,S,8,65,,27.1,81.583,33.730982,-117.400243,.7,ML,3,LAKE STREET,1,,,
817394,15,N,8,65,,29.7,84.193,33.743691,-117.441654,.636,ML,3,INDIAN WASH,1,,,
817395,15,S,8,65,,29.7,84.183,33.743387,-117.441902,.636,ML,3,INDIAN WASH,1,,,
817402,15,N,8,65,,37.1,91.593,33.823945,-117.521594,.297,ML,3,CAJALCO ROAD,1,,,
817403,15,S,8,65,,37.1,91.583,33.82381,-117.521865,.451,ML,3,CAJALCO ROAD,1,,,
817404,15,N,8,65,78120,6.8,61.315,33.524833,-117.164331,.45,ML,4,WINCHESTER RD,1,,,
817405,15,S,8,65,78120,6.8,61.305,33.524688,-117.164639,.45,ML,4,WINCHESTER RD,1,,,
817544,91,E,8,65,16350,8.027,45.371,33.883317,-117.537445,.689,ML,4,.1 W/O PROMENADE,1,,,
817545,91,E,8,65,16350,8.027,45.371,33.883317,-117.537445,.689,HV,1,.1 W/O PROMENADE,1,,,
817546,91,E,8,65,16350,8.13,45.474,33.883401,-117.535657,.531,ML,4,.2 E/O PROMENADE,1,,,
817547,91,E,8,65,16350,8.13,45.474,33.883401,-117.535657,.531,HV,1,.2 E/O PROMENADE,1,,,
817553,60,E,8,65,62000,11.815,52.095,33.995896,-117.363587,.843,ML,3,MAIN ST,1,,,
817586,71,S,8,71,,.379,5.31,34.016511,-117.741124,.553,HV,1,RIVERSIDE DR IDS S/O,1,,,
817737,15,S,8,65,,.5,55.005,33.439221,-117.139262,.955,ML,4,RAINBOW VALLEY,1,,,
817740,15,S,8,65,78120,4.7,59.205,33.497276,-117.149129,.745,ML,4,RANCHO CALIFORNIA,1,,,
817741,15,N,8,65,78120,4.7,59.215,33.497398,-117.148737,.745,ML,4,RANCHO CALIFORNIA,1,,,
817742,15,S,8,65,78120,5.7,60.205,33.510492,-117.156015,.75,ML,4,RANCHO CALIF. N/O,1,,,
817743,15,N,8,65,78120,5.7,60.215,33.51061,-117.155704,.75,ML,4,RANCHO CALIF. N/O,1,,,
817744,15,S,8,65,78120,6.6,61.105,33.52215,-117.16295,.55,ML,4,WINCHESTER ROAD,1,,,
817745,15,N,8,65,78120,6.6,61.115,33.522306,-117.162615,.55,ML,4,WINCHESTER ROAD,1,,,
817746,15,S,8,65,50076,7.5,62.005,33.533549,-117.170592,.8,ML,4,WINCHESTER RD N/O,1,,,
817747,15,N,8,65,78120,7.5,62.015,33.533748,-117.170282,.8,ML,5,WINCHESTER RD N/O,1,,,
817754,15,S,8,65,,14.8,69.305,33.609084,-117.257383,.45,ML,3,BAXTER ROAD,1,,,
817755,15,N,8,65,,14.8,69.315,33.609314,-117.25703,.45,ML,3,BAXTER ROAD,1,,,
817756,15,S,8,65,,16,70.505,33.62298,-117.269997,.6,ML,3,BUNDY CANYON ROAD,1,,,
817757,15,N,8,65,,16,70.515,33.62315,-117.269575,.6,ML,3,BUNDY CANYON ROAD,1,,,
817758,15,S,8,65,39486,19,73.505,33.660171,-117.296799,.55,ML,3,RAILROAD CANYON RD,1,,,
817759,15,N,8,65,39486,19,73.515,33.660391,-117.296525,.55,ML,3,RAILROAD CANYON RD,1,,,
817760,15,S,8,65,39486,20.7,75.205,33.674907,-117.320107,.45,ML,3,MAIN STREET,1,,,
817761,15,N,8,65,39486,20.7,75.215,33.675169,-117.319849,.45,ML,3,MAIN STREET,1,,,
817762,15,S,8,65,39486,22.1,76.583,33.689862,-117.335735,.639,ML,3,CENTRAL AVE,1,,,
817763,15,N,8,65,39486,22.1,76.593,33.690092,-117.335453,.639,ML,3,CENTRAL AVE,1,,,
817764,15,S,8,65,39486,23.7,78.183,33.705341,-117.35645,.75,ML,3,NICHOLS ROAD,1,,,
817765,15,N,8,65,39486,23.7,78.193,33.705512,-117.356109,.75,ML,3,NICHOLS ROAD,1,,,
817766,15,S,8,65,39486,24.7,79.183,33.718425,-117.363307,.95,ML,3,GAVILAN WASH S/O,1,,,
817767,15,N,8,65,,24.7,79.193,33.718682,-117.363035,.95,ML,3,GAVILAN WASH S/O,1,,,
817768,15,S,8,65,,25.8,80.283,33.727501,-117.378219,.95,ML,3,GAVILAN WASH N/O,1,,,
817769,15,N,8,65,,25.8,80.293,33.727828,-117.378106,.95,ML,3,GAVILAN WASH N/O,1,,,
817770,15,S,8,65,,26.6,81.083,33.729874,-117.391752,.65,ML,3,LAKE STREET,1,,,
817771,15,N,8,65,,26.6,81.093,33.730194,-117.391749,.65,ML,3,LAKE STREET,1,,,
817772,15,S,8,65,,28,82.483,33.733177,-117.415347,.95,ML,3,TEMESCAL WASH,1,,,
817773,15,N,8,65,,28,82.493,33.7335,-117.415214,.95,ML,3,TEMESCAL WASH,1,,,
817774,15,S,8,65,,29,83.483,33.74029,-117.430398,.85,ML,3,HORSETHIEF WASH,1,,,
817775,15,N,8,65,,29,83.493,33.740555,-117.430165,.85,ML,3,HORSETHIEF WASH,1,,,
817778,15,S,8,65,,31.4,85.883,33.758791,-117.46433,.915,ML,3,TEMESCAL CANYON UC,1,,,
817779,15,N,8,65,,31.4,85.893,33.759053,-117.464114,.915,ML,3,TEMESCAL CANYON UC,1,,,
817780,15,S,8,65,,32.3,86.783,33.766056,-117.476933,.843,ML,3,MAYHEW WASH,1,,,
817781,15,N,8,65,,32.3,86.793,33.766306,-117.476727,.843,ML,3,MAYHEW WASH,1,,,
817784,15,S,8,65,,34.5,88.983,33.792275,-117.498278,.977,ML,3,BROWN CANYON WASH,1,,,
817785,15,N,8,65,,34.5,88.993,33.79244,-117.498019,.977,ML,3,BROWN CANYON WASH,1,,,
817788,15,S,8,65,,36.3,90.783,33.8155,-117.512331,.461,ML,3,BEDFORD WASH,1,,,
817789,15,N,8,65,,36.3,90.793,33.815628,-117.512036,.461,ML,3,BEDFORD WASH,1,,,
817790,15,S,8,65,,36.8,91.283,33.820788,-117.51814,.4,ML,3,CAJALCO ROAD,1,,,
817791,15,N,8,65,,36.8,91.293,33.820931,-117.517878,.4,ML,3,CAJALCO ROAD,1,,,
817794,215,S,8,65,50076,8.43,0,33.53796,-117.17353,.436,ML,5,ROUTE 15/215 SEP,1,,,
817795,215,N,8,65,50076,8.43,0,33.54205,-117.17574,.485,ML,5,ROUTE 15/215 SEP,1,,,
817796,215,S,8,65,50076,9.6,1.17,33.557492,-117.180943,.434,ML,2,MURRIETA HOT SPRINGS,1,,,
817797,215,N,8,65,50076,9.6,1.17,33.557499,-117.180749,.447,ML,2,MURRIETA HOT SPRINGS,1,,,
817802,215,S,8,65,50076,13.4,4.97,33.610863,-117.17134,.614,ML,3,CLINTON KEITH RD N/O,1,,,
817803,215,N,8,65,50076,13.4,4.97,33.610806,-117.17112,.632,ML,3,CLINTON KEITH RD N/O,1,,,
817810,215,S,8,65,,20.5,12.07,33.710294,-117.187891,.9,ML,2,McCALL ROAD S/O,1,,,
817811,215,N,8,65,,20.5,12.07,33.710321,-117.187594,.9,ML,2,McCALL ROAD S/O,1,,,
817812,215,S,8,65,50076,14,5.57,33.619554,-117.171323,.65,ML,2,KELLER RD OC S/O,1,,,
817813,215,N,8,65,,14,5.57,33.619529,-117.171106,.65,ML,2,KELLER RD OC S/O,1,,,
817815,215,S,8,65,,17.3,8.87,33.667445,-117.171029,.898,ML,2,NEWPORT ROAD S/O,1,,,
817819,215,N,8,65,,17.3,8.87,33.667464,-117.170803,.898,ML,2,NEWPORT ROAD S/O,1,,,
817820,215,S,8,65,,20,11.57,33.704018,-117.183511,.899,ML,2,McCALL BLVD S/O,1,,,
817821,215,N,8,65,,20,11.57,33.704058,-117.183264,.899,ML,2,McCALL BLVD S/O,1,,,
817822,215,S,8,65,,14.7,6.27,33.629694,-117.17127,1.25,ML,3,KELLER ROAD OC (N),1,,,
817823,215,N,8,65,,14.7,6.27,33.629702,-117.17105,1.25,ML,3,KELLER ROAD OC (N),1,,,
818157,10,W,8,71,53896,10.2,56.965,34.067509,-117.540343,1.021,ML,4,RTE 15 JUNCTION E/O,1,,,
818158,10,E,8,71,53896,10.2,56.965,34.067268,-117.540341,.953,ML,4,RTE 15 JUNCTION E/O,1,,,
818159,10,E,8,71,,12.6,59.372,34.065528,-117.498594,.471,ML,4,MULBERRY CREEK,1,,,
818160,10,W,8,71,,12.6,59.372,34.065784,-117.498545,.471,ML,4,MULBERRY CREEK,1,,,
818161,10,E,8,71,,14.4,61.172,34.066275,-117.467302,.627,ML,4,FONTANA REST,1,,,
818162,10,W,8,71,,14.4,61.172,34.06653,-117.4673,.627,ML,4,FONTANA REST,1,,,
818163,10,E,8,71,24680,17.7,64.472,34.067601,-117.409788,.681,ML,4,CEDAR AVE,1,,,
818165,10,W,8,71,24680,17.7,64.472,34.067903,-117.409812,.681,ML,4,CEDAR AVE,1,,,
818176,10,E,8,71,59962,29.9,76.661,34.064675,-117.199134,.768,ML,4,TENNESSEE AVE,1,,,
818177,10,W,8,71,59962,29.9,76.661,34.064843,-117.199026,.768,ML,4,TENNESSEE AVE,1,,,
818178,10,E,8,71,59962,31.1,77.861,34.061501,-117.179085,.4,ML,4,6th STREET,1,,,
818179,10,W,8,71,59962,31.1,77.861,34.061758,-117.179004,.4,ML,4,6th STREET,1,,,
818190,10,E,8,71,24680,17,63.772,34.06732,-117.422005,.68,ML,4,SIERRA AVE,1,,,
818191,10,W,8,71,24680,17,63.772,34.067621,-117.422014,.73,ML,4,SIERRA AVE,1,,,
818194,10,E,8,71,93850,38.5,85.261,34.011506,-117.071401,.65,ML,3,COUNTY LINE RD,1,,,
818195,10,W,8,71,93850,38.5,85.261,34.011693,-117.071252,.65,ML,3,COUNTY LINE RD,1,,,
818196,10,W,8,71,93850,36.9,83.661,34.017936,-117.097717,.4,ML,3,LIVE OAK CANYON RD,1,,,
818199,10,W,8,71,59962,31.7,78.461,34.058037,-117.169583,.55,ML,3,UNIVERSITY ST WB,1,,,
818200,10,E,8,71,59962,34.4,81.161,34.03238,-117.137096,.4,ML,4,WABASH AVE,1,,,
818201,10,W,8,71,59962,34.4,81.161,34.032525,-117.13692,.4,ML,4,WABASH AVE,1,,,
818202,10,E,8,71,59962,32.2,78.961,34.053586,-117.162796,.65,ML,4,CYPRESS AVE,1,,,
818203,10,W,8,71,59962,32.2,78.961,34.053785,-117.162542,.65,ML,4,CYPRESS AVE,1,,,
818204,10,E,8,71,59962,33.4,80.161,34.03848,-117.152837,.5,ML,4,REDLANDS BLVD UC,1,,,
818205,10,W,8,71,59962,33.4,80.161,34.038658,-117.152579,.5,ML,4,REDLANDS BLVD UC,1,,,
818206,10,E,8,71,,35.6,82.361,34.026003,-117.117808,.5,ML,4,YUCAIPA BLVD,1,,,
818207,10,W,8,71,93850,35.6,82.361,34.026179,-117.11768,.435,ML,4,YUCAIPA BLVD,1,,,
818208,215,S,8,65,,21.8,13.369,33.72911,-117.189427,1.034,ML,2,ETHANAC RD,1,,,
818209,215,N,8,65,,21.8,13.369,33.729116,-117.189088,1.034,ML,2,ETHANAC RD,1,,,
818210,215,N,8,65,56700,28.2,19.867,33.806821,-117.234352,.799,ML,3,NUEVO ST N/O,1,,,
818211,215,S,8,65,56700,28.2,19.867,33.806765,-117.234641,.799,ML,3,NUEVO ST N/O,1,,,
818212,215,S,8,65,56700,24.3,15.869,33.765106,-117.18974,.6,ML,3,RTE 74/215 SEP N/O,1,,,
818213,215,N,8,65,56700,24.3,15.869,33.765211,-117.189501,.6,ML,3,RTE 74/215 SEP N/O,1,,,
818214,215,S,8,65,56700,27,18.569,33.790051,-117.225621,.439,ML,3,4th STREET N/O,1,,,
818215,215,N,8,65,56700,27,18.569,33.790133,-117.225474,.439,ML,3,4th STREET N/O,1,,,
818216,215,S,8,65,56700,29.5,21.167,33.824443,-117.242077,.85,ML,3,PLACENTIA AVE,1,,,
818218,215,N,8,65,56700,31.1,22.767,33.84605,-117.251956,.85,ML,3,RAMONA EXPRESSWAY,1,,,
818219,215,S,8,65,56700,31.1,22.767,33.845972,-117.252211,.85,ML,3,RAMONA EXPRESSWAY,1,,,
818220,215,S,8,65,,36.4,28.067,33.91644,-117.287526,.8,ML,3,ALESSANDRO BLVD,1,,,
818221,215,N,8,65,,36.4,28.067,33.916523,-117.287271,.3,ML,3,ALESSANDRO BLVD,1,,,
818223,215,N,8,65,,37.2,28.867,33.927999,-117.288631,.55,ML,3,EUCALYPTUS AVE S/O,1,,,
818224,215,N,8,65,,38.4,30.067,33.944689,-117.293573,.667,ML,3,60/215 SEPARATION,1,,,
818225,215,S,8,65,,38.4,30.067,33.944264,-117.29445,.471,ML,3,60/215 SEPARATION,1,,,
818238,215,S,8,71,65000,13.8,51.107,34.188129,-117.357359,.5,ML,2,PALM AVE,1,,,
818239,215,N,8,71,65000,13.8,51.107,34.188266,-117.357203,.5,ML,2,PALM AVE,1,,,
818240,215,N,8,71,65000,15.7,53.007,34.206785,-117.381715,.7,ML,2,CYPRESS AVE N/O,1,,,
818241,215,S,8,71,65000,15.7,53.007,34.206635,-117.381851,1.05,ML,2,CYPRESS AVE N/O,1,,,
818549,10,E,8,71,,12.1,58.872,34.065771,-117.507227,.758,ML,4,MULBERRY CREEK,1,,,
818550,10,W,8,71,,12.1,58.872,34.066043,-117.507141,.541,ML,4,MULBERRY CREEK,1,,,
818553,10,E,8,71,,13.8,60.572,34.066037,-117.477762,.527,ML,4,FONTANA REST,1,,,
818554,10,W,8,71,,13.8,60.572,34.06629,-117.477757,.527,ML,5,FONTANA REST,1,,,
818573,10,E,8,71,93850,37.8,84.561,34.014262,-117.083073,.7,ML,3,WILDWOOD REST W/O,1,,,
818574,10,W,8,71,93850,37.8,84.561,34.014482,-117.082986,.7,ML,3,WILDWOOD REST W/O,1,,,
818575,10,W,8,71,93850,36.3,83.061,34.023074,-117.106116,.65,ML,4,16th STREET W/O,1,,,
818576,10,E,8,71,,36.3,83.061,34.022899,-117.106274,.75,ML,4,16th STREET W/O,1,,,
818577,10,E,8,71,93850,37.1,83.861,34.016113,-117.095012,.75,ML,3,LIVE OAK CANYON RD,1,,,
818578,10,W,8,71,93850,37.1,83.861,34.016308,-117.094852,.45,ML,3,LIVE OAK CANYON RD,1,,,
818579,10,E,8,71,,34.8,81.561,34.029765,-117.130855,.45,ML,4,WABASH AVE W/O,1,,,
818580,10,W,8,71,,34.8,81.561,34.029926,-117.130696,.45,ML,4,WABASH AVE W/O,1,,,
818581,10,W,8,71,59962,33,79.761,34.043534,-117.156152,.6,ML,4,FORD STREET,1,,,
818582,10,E,8,71,59962,33,79.761,34.043365,-117.156444,.6,ML,4,FORD STREET,1,,,
818583,10,W,8,71,59962,34,80.761,34.034707,-117.14336,.5,ML,4,WABASH AVE W/O,1,,,
818584,10,E,8,71,59962,34,80.761,34.034505,-117.143589,.5,ML,4,WABASH AVE W/O,1,,,
818585,10,W,8,71,,35.3,82.061,34.027616,-117.122569,.315,ML,4,YUCAIPA BLVD,1,,,
818586,10,E,8,71,,35.3,82.061,34.027416,-117.122707,.4,ML,4,YUCAIPA BLVD,1,,,
818589,215,S,8,65,,22.57,14.139,33.740277,-117.189566,.55,ML,3,ETHANAC ROAD S/O,1,,,
818590,215,N,8,65,,22.57,14.139,33.740278,-117.189234,.55,ML,3,ETHANAC ROAD S/O,1,,,
818591,215,S,8,65,56700,27.6,19.169,33.797045,-117.231408,.459,ML,3,NUEVO ROAD,1,,,
818592,215,N,8,65,56700,27.6,19.169,33.797102,-117.231182,.459,ML,3,NUEVO ROAD,1,,,
818593,215,S,8,65,56700,29.1,20.767,33.818874,-117.240261,.65,ML,3,WATER ST S/O,1,,,
818594,215,N,8,65,56700,29.1,20.767,33.818947,-117.239998,1.3,ML,3,WATER ST S/O,1,,,
818595,215,S,8,65,56700,25.5,17.069,33.776525,-117.205086,.612,ML,3,4th STREET S/O,1,,,
818596,215,N,8,65,56700,25.5,17.069,33.776646,-117.204973,.612,ML,3,4th STREET S/O,1,,,
818597,215,S,8,65,56700,24.9,16.469,33.771139,-117.196876,.6,ML,3,SAN JACINTO RIVER,1,,,
818598,215,N,8,65,56700,24.9,16.469,33.771246,-117.196765,.6,ML,3,SAN JACINTO RIVER,1,,,
818599,215,S,8,65,56700,23.7,15.269,33.756511,-117.189402,.7,ML,3,RTE 74/215 SEP SB ON,1,,,
818600,215,N,8,65,56700,23.7,15.269,33.756532,-117.189185,.7,ML,3,RTE 74/215 SEP SB ON,1,,,
818601,215,S,8,65,56700,30.8,22.467,33.841922,-117.250383,.8,ML,3,RAMONA EXPRESSWAY,1,,,
818602,215,N,8,65,56700,30.8,22.467,33.842,-117.250119,1,ML,3,RAMONA EXPRESSWAY,1,,,
818606,215,N,8,65,,36.5,28.167,33.917895,-117.287828,.4,ML,3,ALLESSANDRO BLVD,1,,,
818607,215,S,8,65,,36.5,28.167,33.917815,-117.288091,.4,ML,3,ALLESSANDRO BLVD,1,,,
818608,215,N,8,71,65000,12.5,49.807,34.174641,-117.341951,.7,ML,2,UNIVERSITY PKWY N/O,1,,,
818609,215,S,8,71,65000,12.5,49.807,34.174524,-117.342125,.7,ML,2,UNIVERSITY PKWY N/O,1,,,
818610,215,N,8,71,65000,11.8,49.107,34.166445,-117.334877,.595,ML,2,UNIVERSITY PARKWAY,1,,,
818611,215,S,8,71,65000,11.8,49.107,34.166332,-117.335065,.595,ML,2,UNIVERSITY PARKWAY,1,,,
818614,215,N,8,71,65000,14.2,51.507,34.191972,-117.362528,.6,ML,2,PALM AVE,1,,,
818615,215,S,8,71,65000,14.2,51.507,34.191838,-117.362671,.6,ML,2,PALM AVE,1,,,
818616,215,N,8,71,65000,13.2,50.507,34.182677,-117.349264,.65,ML,2,PALM AVE S/O,1,,,
818617,215,S,8,71,65000,13.2,50.507,34.18255,-117.349427,.65,ML,2,PALM AVE S/O,1,,,
818618,215,N,8,71,65000,15,52.307,34.199817,-117.372805,.75,ML,2,CYPRESS AVE,1,,,
818619,215,S,8,71,65000,15,52.307,34.199688,-117.372951,.75,ML,2,CYPRESS AVE,1,,,
818620,215,N,8,71,65000,16.4,53.707,34.213749,-117.39063,.7,ML,2,DEVORE ROAD S/O,1,,,
818622,215,S,8,71,65000,17.1,54.407,34.220521,-117.399664,.716,ML,2,DEVORE ROAD,1,,,
818623,215,N,8,71,65000,17.1,54.407,34.2207,-117.39956,.366,ML,2,DEVORE ROAD,1,,,
818712,210,W,8,71,,18.53,70.969,34.136073,-117.369189,,OR,2,RIVERSIDE WB/ON@210,1,,,
818721,210,W,8,71,,18.53,70.969,34.136073,-117.369189,.6,ML,3,RIVERSIDE WB/ON@210,1,,,
818722,210,W,8,71,,18.53,70.969,34.136073,-117.369189,.6,HV,1,RIVERSIDE WB/ON@210,1,,,
818723,210,E,8,71,60466,18.53,70.969,34.135784,-117.370602,.6,ML,3,RIVERSIDE WB/ON@210,1,,,
818724,210,E,8,71,60466,18.53,70.969,34.135784,-117.370602,.6,HV,1,RIVERSIDE WB/ON@210,1,,,
818928,210,W,8,71,2462,18.88,71.319,34.136886,-117.363323,.571,HV,1,RIVERSIDE EB/ON@210,1,,,
818929,210,W,8,71,2462,18.88,71.319,34.136886,-117.363323,.571,ML,3,RIVERSIDE EB/ON@210,1,,,
819038,10,E,8,71,59962,30.7,77.461,34.061604,-117.186015,.5,ML,4,ORANGE ST,1,,,
819045,10,W,8,71,59962,30.7,77.461,34.061881,-117.185999,.5,ML,5,ORANGE ST,1,,,
819046,10,W,8,71,59962,30.9,77.661,34.061901,-117.182495,.2,ML,4,ORANGE ST E/O,1,,,
819047,10,E,8,71,59962,30.9,77.661,34.061645,-117.182543,.2,ML,4,ORANGE ST E/O,1,,,
819048,10,E,8,65,9864,.2,86.121,34.001125,-117.063677,.395,ML,3,COUNTY LINE RD,1,,,
819049,10,W,8,65,9864,.2,86.121,34.001236,-117.063378,.395,ML,3,COUNTY LINE RD,1,,,
819050,10,W,8,71,93850,39.1,85.861,34.004871,-117.065359,.439,ML,3,COUNTY LINE RD,1,,,
819051,10,E,8,71,93850,39.1,85.861,34.004853,-117.065666,.439,ML,3,COUNTY LINE RD,1,,,
819052,10,W,8,65,9864,.749,86.67,33.994143,-117.05907,.401,ML,3,SANDALWOOD DR OC,1,,,
819053,10,E,8,65,9864,.749,86.67,33.994069,-117.059261,.401,ML,3,SANDALWOOD DR OC,1,,,
819054,10,E,8,65,9864,1.002,86.923,33.990893,-117.057054,.625,ML,3,SANDALWOOD DR OC,1,,,
819055,10,W,8,65,9864,1.002,86.923,33.990981,-117.056838,.625,ML,3,SANDALWOOD DR OC,1,,,
819056,10,E,8,65,9864,3.156,89.077,33.967254,-117.034163,.432,ML,3,CHERRY VALLEY BLVD,1,,,
819057,10,W,8,65,9864,3.156,89.077,33.967374,-117.03395,.432,ML,3,CHERRY VALLEY BLVD,1,,,
819058,10,W,8,65,9864,3.036,88.957,33.968316,-117.035702,.578,ML,3,CHERRY VALLEY BLVD,1,,,
819059,10,E,8,65,9864,3.036,88.957,33.96822,-117.035897,.578,ML,3,CHERRY VALLEY BLVD,1,,,
819060,10,E,8,65,,5.6,91.521,33.943954,-117.002393,.4,ML,3,OAK VALLEY pkwyD,1,,,
819061,10,W,8,65,,5.6,91.521,33.944073,-117.002198,.4,ML,3,OAK VALLEY pkwy,1,,,
819062,10,W,8,65,9864,5.4,91.321,33.946426,-117.004228,.5,ML,3,OAK VALLEY PKWY W/O,1,,,
819063,10,E,8,65,9864,5.4,91.321,33.946305,-117.00443,.5,ML,3,OAK VALLEY PKWY W/O,1,,,
819081,215,N,8,65,,35.9,27.567,33.910612,-117.282321,.75,ML,3,CACTUS AVE N/B,1,,,
819086,215,N,8,65,,37.6,29.267,33.933734,-117.289503,.6,ML,3,EUCALYPTUS AVE,1,,,
819114,91,W,8,65,62000,11.219,48.649,33.89697,-117.486014,.414,ML,3,MAGNOLIA,1,,,
819119,215,S,8,71,14890,2.885,40.192,34.049487,-117.305027,1.143,ML,4,WASHINGTON NB TG ON,1,,,
819129,210,W,8,71,,17.68,70.119,34.135914,-117.384062,.64,ML,3,AYALA EB ON @ 210,1,,,
819131,210,W,8,71,,17.68,70.119,34.135914,-117.384062,.64,HV,1,AYALA EB ON @ 210,1,,,
819141,210,E,8,71,60466,17.25,69.689,34.135697,-117.392521,.59,HV,1,AYALA WB/ON @ 210,1,,,
819142,210,E,8,71,60466,17.25,69.689,34.135697,-117.392521,.59,ML,3,AYALA WB/ON @ 210,1,,,
819153,15,N,8,65,,40.24,94.733,33.864636,-117.540828,.343,ML,3,MAGNOLIA NB ON,1,,,
819154,15,N,8,65,,40.24,94.733,33.864636,-117.540828,,OR,2,MAGNOLIA NB ON,1,,,
819179,10,W,8,65,,6.2,92.121,33.937147,-116.995923,.577,ML,3,RTE 10/60 SEP W/O,1,,,
